,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km),Number of Gears
3834,SUBARU,BRZ,MINICOMPACT,2.0,4,M,Z,11.1,8.0,9.7,228,6
3835,SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4,AV,X,9.1,7.2,8.2,193,6
3836,SUBARU,CROSSTREK AWD,SUV - SMALL,2.0,4,M,X,10.3,7.8,9.2,216,5
3837,SUBARU,FORESTER AWD,SUV - SMALL,2.0,4,AV,Z,10.2,8.6,9.5,223,8
3838,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV,X,9.2,7.4,8.4,196,6
3839,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,M,X,10.9,8.3,9.7,228,6
3840,SUBARU,IMPREZA 4-DOOR AWD,MID-SIZE,2.0,4,AV,X,8.3,6.4,7.5,174,7
3841,SUBARU,IMPREZA 4-DOOR AWD,MID-SIZE,2.0,4,M,X,10.0,7.5,8.9,208,5
3842,SUBARU,IMPREZA 5-DOOR AWD,STATION WAGON - SMALL,2.0,4,AV,X,8.4,6.5,7.5,176,7
3843,SUBARU,IMPREZA 5-DOOR AWD,STATION WAGON - SMALL,2.0,4,M,X,10.1,7.7,9.0,211,5
3844,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV,X,9.3,7.0,8.3,194,6
3845,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,M,X,10.7,7.9,9.5,222,6
3846,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AV,X,11.9,8.3,10.3,241,6
3847,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV,X,9.4,7.3,8.4,198,6
3848,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,M,X,11.0,8.3,9.8,229,6
3849,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV,X,12.0,8.7,10.5,247,6
3850,SUBARU,WRX AWD,COMPACT,2.0,4,AV,Z,12.5,9.6,11.2,255,8
3851,SUBARU,WRX AWD,COMPACT,2.0,4,M,Z,11.3,8.5,10.0,235,6
3852,SUBARU,WRX AWD,COMPACT,2.5,4,M,Z,13.8,10.2,12.2,285,6
3853,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS,X,14.3,12.0,13.3,310,5
3854,TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6,AS,X,14.3,12.0,13.3,310,5
3855,TOYOTA,86,MINICOMPACT,2.0,4,AS,Z,9.9,7.3,8.7,204,6
3856,TOYOTA,86,MINICOMPACT,2.0,4,M,Z,11.3,8.3,9.9,232,6
3857,TOYOTA,AVALON,MID-SIZE,3.5,6,AS,X,11.4,7.7,9.7,226,6
3858,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS,X,9.8,7.1,8.6,199,6
3859,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS,X,11.0,7.8,9.6,224,6
3860,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.3,6.7,7.5,178,7
3861,TOYOTA,COROLLA,MID-SIZE,1.8,4,M,X,8.4,6.5,7.5,176,6
3862,TOYOTA,COROLLA iM,MID-SIZE,1.8,4,AV,X,8.3,6.5,7.5,176,7
3863,TOYOTA,COROLLA iM,MID-SIZE,1.8,4,M,X,8.8,6.8,7.9,185,6
3864,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS,X,11.8,8.7,10.3,243,8
3865,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS,X,12.1,9.0,10.6,251,8
3866,TOYOTA,HIGHLANDER AWD (Start/Stop System),SUV - STANDARD,3.5,6,AS,X,12.0,8.9,10.6,247,8
3867,TOYOTA,HIGHLANDER AWD LE,SUV - STANDARD,3.5,6,AS,X,11.7,8.8,10.4,242,8
3868,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV,X,8.1,8.5,8.3,193,6
3869,TOYOTA,RAV4,SUV - SMALL,2.5,4,AS,X,10.3,8.0,9.2,217,6
3870,TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,AS,X,10.0,7.8,9.0,210,6
3871,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS,X,10.5,8.3,9.5,222,6
3872,TOYOTA,RAV4 LIMITED/SE AWD,SUV - SMALL,2.5,4,AS,X,10.7,8.4,9.7,226,6
3873,TOYOTA,RAV4 HYBRID AWD,SUV - SMALL,2.5,4,AV,X,6.9,7.8,7.3,170,6
3874,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS,X,18.7,13.8,16.5,380,6
3875,TOYOTA,SIENNA,MINIVAN,3.5,6,AS,X,12.5,8.9,10.9,255,8
3876,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS,X,13.4,9.6,11.7,274,8
3877,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,AS,X,12.1,10.1,11.2,263,6
3878,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,3.5,6,AS,X,12.6,10.0,11.4,268,6
3879,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,AS,X,12.7,10.6,11.7,274,6
3880,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,AS,X,13.2,10.7,12.0,283,6
3881,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,M,X,13.8,11.6,12.8,301,6
3882,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS,X,15.8,12.3,14.2,334,6
3883,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS,X,17.2,12.9,15.3,358,6
3884,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS,X,16.8,12.6,14.9,349,6
3885,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS,X,18.1,13.9,16.2,378,6
3886,TOYOTA,YARIS,COMPACT,1.5,4,AS,X,7.3,5.8,6.6,155,6
3887,TOYOTA,YARIS (SIL),COMPACT,1.5,4,M,X,7.8,6.0,6.8,164,6
3888,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,A,X,7.9,6.8,7.4,173,4
3889,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,M,X,7.8,6.5,7.2,168,5
3890,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,AS,X,9.7,7.2,8.5,199,6
3891,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M,X,9.5,7.1,8.4,198,5
3892,VOLKSWAGEN,BEETLE DUNE,COMPACT,1.8,4,AS,X,9.6,7.5,8.6,201,6
3893,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,AS,X,9.7,7.2,8.5,199,6
3894,VOLKSWAGEN,CC 4MOTION,COMPACT,3.6,6,AS,X,13.9,9.3,11.8,277,6
3895,VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS,X,9.4,6.7,8.2,192,6
3896,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M,X,9.3,6.6,8.1,190,5
3897,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,AM,X,9.6,7.2,8.5,199,6
3898,VOLKSWAGEN,GOLF GTI,COMPACT,2.0,4,M,X,9.7,7.0,8.5,198,6
3899,VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,AM,X,10.6,8.0,9.4,220,6
3900,VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,AS,X,9.3,6.9,8.2,192,6
3901,VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,M,X,9.6,6.8,8.3,194,5
3902,VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,AM,X,10.6,8.0,9.4,220,6
3903,VOLKSWAGEN,JETTA,COMPACT,1.4,4,AS,X,8.5,6.2,7.4,175,6
3904,VOLKSWAGEN,JETTA,COMPACT,1.8,4,AM,X,9.4,6.8,8.2,193,6
3905,VOLKSWAGEN,JETTA,COMPACT,2.0,4,AS,X,9.8,7.4,8.7,205,6
3906,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M,X,10.2,7.2,8.9,208,6
3907,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS,X,10.1,7.0,8.7,204,6
3908,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM,X,11.9,8.5,10.4,242,6
3909,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS,Z,11.7,9.6,10.7,256,6
3910,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,AS,Z,12.0,10.0,11.1,263,6
3911,VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS,X,13.8,10.4,12.2,287,8
3912,VOLVO,S60 T5,COMPACT,2.0,4,AS,X,9.6,7.0,8.4,198,8
3913,VOLVO,S60 T5 AWD,COMPACT,2.0,4,AS,X,10.7,7.8,9.4,219,8
3914,VOLVO,S60 INSCRIPTION T5,COMPACT,2.0,4,AS,X,9.6,7.0,8.4,198,8
3915,VOLVO,S60 INSCRIPTION T5 AWD,COMPACT,2.0,4,AS,X,10.7,7.8,9.4,219,8
3916,VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS,Z,10.9,7.7,9.5,221,8
3917,VOLVO,S60 POLESTAR,COMPACT,2.0,4,AS,Z,11.8,8.5,10.3,241,8
3918,VOLVO,S60 CC T5 AWD,COMPACT,2.0,4,AS,X,10.8,7.8,9.4,220,8
3919,VOLVO,S90 T5,MID-SIZE,2.0,4,AS,Z,10.1,7.0,8.7,204,8
3920,VOLVO,S90 T6 AWD,MID-SIZE,2.0,4,AS,Z,10.8,7.6,9.4,219,8
3921,VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS,X,9.6,7.0,8.4,198,8
3922,VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.0,4,AS,X,10.7,7.8,9.4,219,8
3923,VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS,Z,10.9,7.7,9.5,221,8
3924,VOLVO,V60 POLESTAR,STATION WAGON - SMALL,2.0,4,AS,Z,11.8,8.5,10.3,241,8
3925,VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2.0,4,AS,X,10.8,7.8,9.4,220,8
3926,VOLVO,V90 T5,STATION WAGON - MID-SIZE,2.0,4,AS,Z,10.1,7.0,8.7,204,8
3927,VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS,Z,10.8,7.6,9.4,219,8
3928,VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2.0,4,AS,Z,10.7,7.9,9.4,221,8
3929,VOLVO,XC60 T5,SUV - SMALL,2.0,4,AS,X,10.4,7.8,9.2,216,8
3930,VOLVO,XC60 T5 AWD,SUV - SMALL,2.0,4,AS,X,11.3,8.4,10.0,233,8
3931,VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS,Z,11.7,8.7,10.4,244,8
3932,VOLVO,XC90 T6 AWD,SUV - STANDARD,2.0,4,AS,Z,11.5,9.6,10.6,249,8
3933,ACURA,RLX HYBRID,MID-SIZE,3.5,6,AM,Z,8.4,8.2,8.4,196,7
3934,ACURA,TLX,COMPACT,2.4,4,AM,Z,10.0,7.1,8.7,205,8
3935,ACURA,TLX A-SPEC,COMPACT,2.4,4,AM,Z,10.2,7.4,8.9,209,8
3936,ACURA,TLX SH-AWD,COMPACT,3.5,6,AS,Z,11.4,7.7,9.8,228,9
3937,ACURA,TLX SH-AWD A-SPEC,COMPACT,3.5,6,AS,Z,12.0,8.2,10.3,240,9
3938,ALFA ROMEO,4C COUPE,TWO-SEATER,1.8,4,AM,Z,9.7,6.9,8.4,197,6
3939,ALFA ROMEO,STELVIO AWD,SUV - SMALL,2.0,4,A,Z,10.8,8.3,9.6,226,8
3940,ALFA ROMEO,STELVIO QUADRIFOGLIO,SUV - SMALL,2.9,6,A,Z,14.1,10.4,12.4,292,8
3941,ASTON MARTIN,DB11 V8,MINICOMPACT,4.0,8,A,Z,13.0,9.8,11.5,271,8
3942,ASTON MARTIN,RAPIDE S,SUBCOMPACT,6.0,12,A,Z,16.7,10.9,14.1,332,8
3943,ASTON MARTIN,VANQUISH,MINICOMPACT,6.0,12,A,Z,17.5,11.4,14.7,346,8
3944,AUDI,A4,COMPACT,2.0,4,AM,Z,8.6,6.4,7.6,177,7
3945,AUDI,A4 QUATTRO,COMPACT,2.0,4,AM,Z,10.0,7.0,8.7,203,7
3946,AUDI,A4 QUATTRO,COMPACT,2.0,4,M,Z,9.9,7.1,8.7,204,6
3947,AUDI,A4 ALLROAD QUATTRO,STATION WAGON - SMALL,2.0,4,AM,Z,10.5,7.9,9.3,217,7
3948,AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,AM,Z,10.0,7.0,8.7,203,7
3949,AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,M,Z,9.9,7.1,8.7,204,6
3950,AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AM,Z,10.0,7.0,8.7,203,7
3951,AUDI,A5 SPORTBACK QUATTRO,MID-SIZE,2.0,4,AM,Z,10.0,7.0,8.7,203,7
3952,AUDI,A6 QUATTRO,MID-SIZE,2.0,4,AS,Z,10.6,7.5,9.2,216,8
3953,AUDI,A6 QUATTRO,MID-SIZE,3.0,6,AS,Z,11.5,8.2,10.0,235,8
3954,AUDI,A7 QUATTRO,MID-SIZE,3.0,6,AS,Z,11.5,8.2,10.0,235,8
3955,AUDI,A8,FULL-SIZE,3.0,6,AS,Z,12.6,8.0,10.5,247,8
3956,AUDI,A8,FULL-SIZE,4.0,8,AS,Z,15.1,9.1,12.4,290,8
3957,AUDI,A8L,FULL-SIZE,4.0,8,AS,Z,15.1,9.1,12.4,290,8
3958,AUDI,Q3,COMPACT,2.0,4,AS,Z,11.6,8.3,10.1,236,6
3959,AUDI,Q5,SUV - SMALL,2.0,4,AS,Z,10.4,8.6,9.6,226,7
3960,AUDI,Q7,SUV - STANDARD,2.0,4,AS,Z,12.2,9.5,11.0,258,8
3961,AUDI,R8,TWO-SEATER,5.2,10,AM,Z,16.0,9.5,13.1,304,7
3962,AUDI,R8 QUATTRO,TWO-SEATER,5.2,10,AM,Z,17.1,11.3,14.5,338,7
3963,AUDI,R8 SPYDER,TWO-SEATER,5.2,10,AM,Z,17.1,11.3,14.5,338,7
3964,AUDI,RS 3,SUBCOMPACT,2.5,5,AM,Z,12.4,8.3,10.5,248,7
3965,AUDI,RS 5,SUBCOMPACT,2.9,6,AM,Z,12.9,8.9,11.1,260,8
3966,AUDI,RS 7,MID-SIZE,4.0,8,AS,Z,17.0,9.6,13.7,318,8
3967,AUDI,S3,SUBCOMPACT,2.0,4,AM,Z,10.6,8.3,9.6,223,7
3968,AUDI,S4,COMPACT,3.0,6,AM,Z,11.5,8.0,9.9,232,8
3969,AUDI,S5,SUBCOMPACT,3.0,6,AM,Z,11.5,8.0,9.9,232,8
3970,AUDI,S5 CABRIOLET,SUBCOMPACT,3.0,6,AM,Z,11.9,8.1,10.2,239,8
3971,AUDI,S5 SPORTBACK,MID-SIZE,3.0,6,AM,Z,11.5,8.0,9.9,232,8
3972,AUDI,S6,MID-SIZE,4.0,8,AM,Z,15.0,10.0,12.8,298,7
3973,AUDI,S7,MID-SIZE,4.0,8,AM,Z,15.0,10.0,12.8,298,7
3974,AUDI,S8,MID-SIZE,4.0,8,AS,Z,16.2,9.9,13.4,313,8
3975,AUDI,SQ5,SUV - SMALL,3.0,6,AM,Z,12.7,10.0,11.5,270,8
3976,AUDI,TT RS,SUBCOMPACT,2.5,5,AM,Z,12.3,8.2,10.5,245,7
3977,AUDI,TTS COUPE,SUBCOMPACT,2.0,4,AM,Z,10.3,8.6,9.5,222,6
3978,BENTLEY,CONTINENTAL GT CONVERTIBLE,COMPACT,6.0,12,AS,Z,20.4,12.0,16.6,389,8
3979,BENTLEY,CONTINENTAL SUPERSPORTS,COMPACT,6.0,12,AS,Z,20.4,12.0,16.6,389,8
3980,BENTLEY,FLYING SPUR,MID-SIZE,4.0,8,AS,Z,18.8,10.7,15.1,353,8
3981,BENTLEY,FLYING SPUR,MID-SIZE,6.0,12,AS,Z,20.4,12.0,16.6,389,8
3982,BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS,Z,20.9,13.0,17.3,405,8
3983,BMW,230i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,AS,Z,10.2,7.2,8.9,208,8
3984,BMW,230i xDRIVE COUPE,SUBCOMPACT,2.0,4,AS,Z,9.9,7.1,8.6,202,8
3985,BMW,328d xDRIVE,COMPACT,2.0,4,AS,D,7.8,5.9,7.0,184,8
3986,BMW,328d xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS,D,7.8,5.9,7.0,184,8
3987,BMW,330i xDRIVE,COMPACT,2.0,4,AS,Z,10.2,7.2,8.9,208,8
3988,BMW,330i xDRIVE GRAN TURISMO,FULL-SIZE,2.0,4,AS,Z,10.2,7.2,8.9,208,8
3989,BMW,330i xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS,Z,10.2,7.2,8.9,208,8
3990,BMW,340i,COMPACT,3.0,6,AS,Z,9.2,6.2,7.8,183,8
3991,BMW,340i,COMPACT,3.0,6,M,Z,12.1,8.1,10.3,240,6
3992,BMW,340i xDRIVE,COMPACT,3.0,6,AS,Z,11.1,7.5,9.5,223,8
3993,BMW,340i xDRIVE,COMPACT,3.0,6,M,Z,12.2,8.4,10.5,245,6
3994,BMW,340i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,AS,Z,11.8,7.9,10.0,235,8
3995,BMW,430i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,AS,Z,10.7,7.3,9.1,214,8
3996,BMW,430i xDRIVE COUPE,COMPACT,2.0,4,AS,Z,10.2,7.2,8.9,208,8
3997,BMW,430i xDRIVE GRAN COUPE,COMPACT,2.0,4,AS,Z,10.2,7.2,8.9,208,8
3998,BMW,440i COUPE,COMPACT,3.0,6,AS,Z,9.2,6.2,7.8,183,8
3999,BMW,440i COUPE,COMPACT,3.0,6,M,Z,12.1,8.1,10.3,240,6
4000,BMW,440i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS,Z,11.8,7.9,10.0,235,8
4001,BMW,440i xDRIVE COUPE,COMPACT,3.0,6,AS,Z,11.1,7.5,9.5,223,8
4002,BMW,440i xDRIVE COUPE,COMPACT,3.0,6,M,Z,12.2,8.4,10.5,245,6
4003,BMW,440i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS,Z,11.1,7.5,9.5,223,8
4004,BMW,530i xDRIVE,MID-SIZE,2.0,4,AS,Z,10.2,7.2,8.9,208,8
4005,BMW,540i xDRIVE,MID-SIZE,3.0,6,AS,Z,11.6,8.1,10.0,236,8
4006,BMW,640i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS,Z,12.3,8.4,10.5,248,8
4007,BMW,640i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS,Z,12.3,8.4,10.5,248,8
4008,BMW,640i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,AS,Z,11.9,8.4,10.3,241,8
4009,BMW,650i xDRIVE CABRIOLET,SUBCOMPACT,4.4,8,AS,Z,14.7,9.6,12.4,292,8
4010,BMW,650i xDRIVE COUPE,SUBCOMPACT,4.4,8,AS,Z,14.0,10.0,12.2,286,8
4011,BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,AS,Z,14.7,9.6,12.4,292,8
4012,BMW,750i xDRIVE,FULL-SIZE,4.4,8,AS,Z,14.7,9.6,12.4,292,8
4013,BMW,750i xDRIVE SWB,FULL-SIZE,4.4,8,AS,Z,14.3,9.4,12.1,283,8
4014,BMW,ALPINA B6 xDRIVE GRAN COUPE,COMPACT,4.4,8,AS,Z,14.7,9.6,12.4,292,8
4015,BMW,M240i CABRIOLET,SUBCOMPACT,3.0,6,AS,Z,10.9,7.7,9.5,222,8
4016,BMW,M240i CABRIOLET,SUBCOMPACT,3.0,6,M,Z,12.7,8.7,10.9,255,6
4017,BMW,M240i COUPE,SUBCOMPACT,3.0,6,AS,Z,10.9,7.7,9.5,222,8
4018,BMW,M240i COUPE,SUBCOMPACT,3.0,6,M,Z,12.5,8.4,10.7,249,6
4019,BMW,M240i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS,Z,11.2,7.8,9.7,227,8
4020,BMW,M240i xDRIVE COUPE,SUBCOMPACT,3.0,6,AS,Z,11.2,7.8,9.7,227,8
4021,BMW,M3,COMPACT,3.0,6,AM,Z,13.5,9.9,11.9,280,7
4022,BMW,M3,COMPACT,3.0,6,M,Z,13.5,9.3,11.6,273,6
4023,BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,AM,Z,14.5,10.5,12.7,299,7
4024,BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,M,Z,13.8,9.4,11.9,280,6
4025,BMW,M4 COUPE,COMPACT,3.0,6,AM,Z,13.5,9.9,11.9,280,7
4026,BMW,M4 COUPE,COMPACT,3.0,6,M,Z,13.5,9.3,11.6,273,6
4027,BMW,M550i xDRIVE,MID-SIZE,4.4,8,AS,Z,14.3,9.4,12.1,283,8
4028,BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,AM,Z,17.3,11.6,14.7,344,7
4029,BMW,M6 COUPE,SUBCOMPACT,4.4,8,AM,Z,17.3,11.6,14.7,344,7
4030,BMW,M6 COUPE,SUBCOMPACT,4.4,8,M,Z,16.2,10.9,13.8,324,6
4031,BMW,M6 GRAN COUPE,COMPACT,4.4,8,AM,Z,17.3,11.6,14.7,344,7
4032,BMW,X1 xDRIVE28i,SUV - SMALL,2.0,4,AS,Z,10.7,7.5,9.3,217,8
4033,BMW,X2 xDRIVE28i,SUV - SMALL,2.0,4,AS,Z,11.0,7.7,9.5,222,8
4034,BMW,X3 xDRIVE30i,SUV - SMALL,2.0,4,AS,Z,10.8,8.0,9.5,223,8
4035,BMW,X3 M40i,SUV - SMALL,3.0,6,AS,Z,11.7,8.6,10.3,241,8
4036,BMW,X4 M40i,SUV - SMALL,3.0,6,AS,Z,12.9,9.5,11.4,266,8
4037,BMW,X5 xDRIVE35d,SUV - STANDARD,3.0,6,AS,D,10.3,8.0,9.3,246,8
4038,BMW,X5 xDRIVE50i,SUV - STANDARD,4.4,8,AS,Z,15.4,11.2,13.5,317,8
4039,BMW,X6 xDRIVE50i,SUV - STANDARD,4.4,8,AS,Z,15.4,11.2,13.5,317,8
4041,BUICK,ENCLAVE,SUV - STANDARD,3.6,6,AS,X,12.9,9.0,11.2,263,9
4042,BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,AS,X,13.8,9.4,11.8,277,9
4043,BUICK,ENCORE,SUV - SMALL,1.4,4,AS,X,9.3,7.2,8.3,194,6
4044,BUICK,ENCORE (SIDI with Stop/Start),SUV - SMALL,1.4,4,AS,X,8.6,7.1,7.9,185,6
4045,BUICK,ENCORE AWD,SUV - SMALL,1.4,4,AS,X,9.9,7.8,8.9,210,6
4046,BUICK,ENCORE AWD (SIDI with Stop/Start),SUV - SMALL,1.4,4,AS,X,9.0,7.6,8.3,196,6
4047,BUICK,ENVISION AWD,SUV - SMALL,2.5,4,A,X,11.1,8.6,10.0,234,6
4048,BUICK,LACROSSE,MID-SIZE,3.6,6,AS,X,11.3,7.9,9.7,228,9
4049,BUICK,LACROSSE eASSIST,MID-SIZE,2.5,4,A,X,9.3,6.7,8.1,190,6
4050,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS,X,11.8,8.0,10.1,237,9
4051,BUICK,REGAL,FULL-SIZE,2.0,4,AS,Z,10.7,7.4,9.2,217,9
4052,BUICK,REGAL AWD,FULL-SIZE,2.0,4,AS,Z,11.0,8.0,9.6,227,8
4053,BUICK,REGAL AWD,FULL-SIZE,3.6,6,AS,X,12.4,8.7,10.7,250,9
4054,CADILLAC,ATS,COMPACT,2.0,4,AS,Z,10.5,7.7,9.2,216,8
4055,CADILLAC,ATS,COMPACT,2.0,4,M,Z,12.0,8.2,10.3,240,6
4056,CADILLAC,ATS AWD,COMPACT,3.6,6,AS,X,12.1,8.6,10.5,247,8
4057,CADILLAC,ATS-V,COMPACT,3.6,6,AS,Z,13.9,9.4,11.9,291,8
4058,CADILLAC,CT6,FULL-SIZE,2.0,4,AS,Z,11.0,7.8,9.5,224,8
4059,CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS,X,13.0,8.9,11.1,261,8
4060,CADILLAC,CTS,MID-SIZE,2.0,4,AS,Z,11.0,7.8,9.5,224,8
4061,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS,X,12.1,8.6,10.5,247,8
4062,CADILLAC,CTS Vsport,MID-SIZE,3.6,6,AS,Z,15.0,9.9,12.7,311,8
4063,CADILLAC,ESCALADE 4WD,SUV - STANDARD,6.2,8,A,Z,16.6,10.9,14.0,329,10
4064,CADILLAC,XT5,SUV - SMALL,3.6,6,AS,X,12.1,8.9,10.6,250,8
4065,CADILLAC,XT5 AWD,SUV - SMALL,3.6,6,AS,X,12.8,9.3,11.2,263,8
4066,CHEVROLET,CAMARO,SUBCOMPACT,2.0,4,AS,Z,10.8,7.6,9.4,220,8
4067,CHEVROLET,CAMARO,SUBCOMPACT,2.0,4,M,Z,11.9,7.9,10.1,235,6
4068,CHEVROLET,CAMARO,SUBCOMPACT,3.6,6,AS,X,12.3,8.2,10.4,246,8
4069,CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8,AS,Z,18.8,11.3,15.4,361,10
4070,CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8,M,Z,17.1,12.0,14.8,348,6
4071,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A,X,12.1,9.2,10.8,253,6
4072,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,M,X,11.9,9.2,10.7,251,6
4073,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A,D,10.8,8.0,9.6,257,6
4074,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.5,4,A,X,12.6,9.8,11.3,266,6
4075,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.8,4,A,D,12.1,8.3,10.4,279,6
4076,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.6,6,A,X,14.1,10.0,12.2,288,8
4077,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS,Z,15.5,9.2,12.7,297,8
4078,CHEVROLET,CRUZE,COMPACT,1.4,4,AS,X,8.0,5.9,7.1,166,6
4079,CHEVROLET,CRUZE,COMPACT,1.4,4,M,X,8.6,5.8,7.4,172,6
4080,CHEVROLET,CRUZE DIESEL,COMPACT,1.6,4,A,D,7.7,5.0,6.5,175,9
4081,CHEVROLET,CRUZE DIESEL,COMPACT,1.6,4,M,D,7.8,4.6,6.3,170,6
4082,CHEVROLET,CRUZE HATCHBACK,MID-SIZE,1.4,4,AS,X,8.1,6.2,7.3,172,6
4083,CHEVROLET,CRUZE HATCHBACK,MID-SIZE,1.4,4,M,X,8.6,6.2,7.5,175,6
4084,CHEVROLET,CRUZE HATCHBACK PREMIER,MID-SIZE,1.4,4,AS,X,8.4,6.4,7.5,176,6
4085,CHEVROLET,CRUZE HATCHBACK DIESEL,MID-SIZE,1.6,4,A,D,7.8,5.2,6.6,178,9
